"time_tag","Obsdate","Obstime","Station","Observatory","Type","Quality","Region","Latitude","Report_Longitude","Longitude","Report_Location","Location","Carlon","Extent","Area","Numspot","Zurich","Penumbra","Compact","Spotclass","Magcode","Magclass","Obsid","Report_Status","ValidSpotClass"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","3910","15","-70","-74","N15W70","N15W74","107","4","200","3","3","5","2","Cko","2","B","489","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","3912","-5","-45","-49","S05W45","S05W49","82","7","250","22","4","3","3","Dai","2","B","492","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","null","-17","-23","-27","S17W23","S17W27","60","3","10","2","2","0","2","Bxo","2","B","504","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","3915","12","1","-3","N12E01","N12W03","36","1","10","1","1","0","1","Axx","1","A","496","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","3916","-15","22","18","S15E22","S15E18","15","13","170","20","5","3","3","Eai","2","B","498","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","3917","-8","30","26","S08E30","S08E26","7","8","260","23","4","5","3","Dki","2","B","499","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","null","-14","44","40","S14E44","S14E40","353","1","10","1","7","2","1","Hsx","1","A","502","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","null","-8","76","72","S08E76","S08E72","321","1","10","1","1","0","1","Axx","1","A","505","2","1"
"2024-12-07T16:36:00","2024-12-07T00:00:00","1636","72269","HOL","spt","2","null","23","69","65","N23E69","N23E65","328","3","30","3","7","3","1","Hax","1","A","503","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","3910","15","-66","-75","N15W66","N15W75","108","5","50","2","3","2","2","Cso","2","B","440","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","3912","-6","-38","-47","S06W38","S06W47","80","5","120","14","4","2","4","Dsc","2","B","444","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","3915","12","6","-3","N12E06","N12W03","36","0","0","1","1","0","1","Axx","1","A","446","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","3916","-14","27","18","S14E27","S14E18","15","14","90","9","5","3","2","Eao","2","B","447","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","3917","-8","35","26","S08E35","S08E26","7","9","120","17","4","3","4","Dac","2","B","448","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","null","-13","48","39","S13E48","S13E39","354","1","20","1","7","2","1","Hsx","1","A","449","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","null","23","71","62","N23E71","N23E62","331","2","0","2","2","0","2","Bxo","2","B","450","2","1"
"2024-12-07T08:20:00","2024-12-07T00:00:00","0820","16320","SVI","spt","2","null","-17","-18","-27","S17W18","S17W27","60","2","0","2","2","0","2","Bxo","2","B","451","2","1"
"2024-12-07T00:15:00","2024-12-07T00:00:00","0015","94302","LEA","spt","2","3918","13","-63","-77","N13W63","N13W77","109","1","10","1","1","0","1","Axx","1","A","425","2","1"
"2024-12-07T00:15:00","2024-12-07T00:00:00","0015","94302","LEA","spt","2","3910","16","-60","-74","N16W60","N16W74","106","1","160","1","7","2","1","Hsx","1","A","413","2","1"
"2024-12-07T00:15:00","2024-12-07T00:00:00","0015","94302","LEA","spt","2","3912","-7","-35","-49","S07W35","S07W49","81","3","90","7","4","3","2","Dao","2","B","415","2","1"
"2024-12-07T00:15:00","2024-12-07T00:00:00","0015","94302","LEA","spt","2","3916","-14","26","12","S14E26","S14E12","20","3","90","3","2","3","3","Bai","2","B","420","2","0"
"2024-12-07T00:15:00","2024-12-07T00:00:00","0015","94302","LEA","spt","2","3917","-7","37","23","S07E37","S07E23","9","6","100","14","4","3","3","Dai","5","BD","421","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","null","-9","-69","-83","S09W69","S09W83","128","1","20","1","1","0","1","Axx","1","A","424","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","3910","19","-48","-62","N19W48","N19W62","107","2","120","1","7","3","1","Hax","1","A","413","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","3913","-7","-35","-49","S07W35","S07W49","94","2","10","4","2","0","2","Bxo","2","B","416","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","3912","-6","-20","-34","S06W20","S06W34","79","5","120","13","3","3","2","Cao","2","B","415","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","null","-18","-19","-33","S18W19","S18W33","78","1","10","1","1","0","1","Axx","1","A","426","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","3915","8","24","10","N08E24","N08E10","35","4","10","3","2","0","2","Bxo","2","B","418","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","3916","-17","41","27","S17E41","S17E27","18","5","170","6","4","3","3","Dai","3","BG","420","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","3917","-9","54","40","S09E54","S09E40","5","4","70","5","4","2","2","Dso","3","BG","421","2","1"
"2024-12-06T00:20:00","2024-12-06T00:00:00","0020","94302","LEA","spt","2","3918","16","-49","-63","N16W49","N16W63","108","1","30","1","7","3","1","Hax","1","A","425","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","3906","-17","-84","-98","S17W84","S17W98","156","2","120","1","7","2","1","Hsx","1","A","409","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","3910","15","-35","-49","N15W35","N15W49","107","5","200","2","4","2","2","Dso","2","B","413","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","3912","-6","-7","-21","S06W07","S06W21","79","11","170","3","4","2","2","Dso","2","B","415","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","3913","-8","-19","-33","S08W19","S08W33","91","8","30","6","2","0","2","Bxo","2","B","416","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","3915","13","36","22","N13E36","N13E22","36","2","20","2","2","0","2","Bxo","2","B","418","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","3916","-15","55","41","S15E55","S15E41","17","4","160","6","3","3","2","Cao","2","B","420","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","3917","-8","65","51","S08E65","S08E51","7","4","90","5","2","0","2","Bxo","2","B","421","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","null","21","-10","-23","N21W10","N21W23","82","3","20","3","2","0","2","Bxo","2","B","422","2","1"
"2024-12-05T01:15:00","2024-12-05T00:00:00","0115","94302","LEA","spt","1","null","-6","4","-10","S06E04","S06W10","68","5","20","2","2","0","2","Bxo","2","B","423","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","3906","-17","-78","-82","S17W78","S17W82","154","6","120","3","7","4","1","Hhx","1","A","484","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","3910","15","-28","-32","N15W28","N15W32","104","8","180","4","4","4","2","Dho","2","B","489","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","null","19","-6","-10","N19W06","N19W10","82","6","20","3","3","1","2","Cro","2","B","500","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","3913","-9","-13","-17","S09W13","S09W17","89","8","40","6","4","1","2","Dro","2","B","493","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","3912","-6","-3","-7","S06W03","S06W07","79","6","200","9","3","4","2","Cho","2","B","492","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","null","-6","8","4","S06E08","S06E04","68","7","30","4","4","1","2","Dro","1","A","501","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","3915","13","44","40","N13E44","N13E40","32","8","60","6","2","0","1","Bxx","2","B","496","2","0"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","3916","-15","60","56","S15E60","S15E56","16","8","300","9","4","5","3","Dki","2","B","498","2","1"
"2024-12-04T16:50:00","2024-12-04T00:00:00","1650","72269","HOL","spt","3","3917","-9","70","66","S09E70","S09E66","6","14","150","8","5","1","3","Eri","2","B","499","2","1"
"2024-12-04T08:08:00","2024-12-04T00:00:00","0808","16320","SVI","spt","2","3906","-17","-72","-81","S17W72","S17W81","153","6","80","1","7","3","1","Hax","1","A","435","2","1"
"2024-12-04T08:08:00","2024-12-04T00:00:00","0808","16320","SVI","spt","2","3910","15","-24","-33","N15W24","N15W33","105","9","100","3","4","2","2","Dso","2","B","440","2","1"
"2024-12-04T08:08:00","2024-12-04T00:00:00","0808","16320","SVI","spt","2","3912","-8","8","-2","S08E08","S08W02","73","16","110","9","3","3","2","Cao","2","B","444","2","1"
"2024-12-04T08:08:00","2024-12-04T00:00:00","0808","16320","SVI","spt","2","3913","-9","-9","-19","S09W09","S09W19","90","7","30","5","4","2","2","Dso","2","B","445","2","1"
"2024-12-04T08:08:00","2024-12-04T00:00:00","0808","16320","SVI","spt","2","3915","12","45","35","N12E45","N12E35","36","1","10","1","7","2","1","Hsx","1","A","446","2","1"
"2024-12-04T08:08:00","2024-12-04T00:00:00","0808","16320","SVI","spt","2","3916","-15","65","56","S15E65","S15E56","16","6","100","3","4","3","2","Dao","2","B","447","2","1"
"2024-12-04T08:08:00","2024-12-04T00:00:00","0808","16320","SVI","spt","2","3917","-9","71","61","S09E71","S09E61","10","4","30","2","3","2","2","Cso","2","B","448","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","3910","15","-16","-30","N15W16","N15W30","102","7","170","5","3","2","2","Cso","2","B","413","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","3905","-7","-76","-90","S07W76","S07W90","162","1","60","1","7","2","1","Hsx","1","A","408","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","3906","-17","-67","-81","S17W67","S17W81","153","2","220","4","3","3","2","Cao","2","B","409","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","3913","-7","-9","-23","S07W09","S07W23","95","2","10","2","2","0","2","Bxo","2","B","416","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","3912","-6","14","-1","S06E14","S06W01","72","15","180","15","6","3","2","Fao","3","BG","415","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","3916","-17","70","56","S17E70","S17E56","16","4","160","8","3","2","3","Csi","2","B","420","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","null","-9","78","64","S09E78","S09E64","8","1","30","1","1","0","1","Axx","1","A","421","2","1"
"2024-12-04T00:02:00","2024-12-04T00:00:00","0002","94302","LEA","spt","1","3915","14","53","39","N14E53","N14E39","33","4","10","2","2","0","2","Bxo","2","B","418","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","3905","-7","-80","-84","S07W80","S07W84","169","20","120","4","6","3","2","Fao","2","B","483","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","3906","-16","-77","-81","S16W77","S16W81","166","8","100","8","7","5","1","Hkx","1","A","484","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","3910","16","-23","-27","N16W23","N16W27","112","5","200","4","3","5","2","Cko","2","B","489","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","null","19","-4","-8","N19W04","N19W08","93","1","10","1","1","0","1","Axx","1","A","500","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","3915","13","59","55","N13E59","N13E55","30","6","20","3","2","0","2","Bxo","2","B","496","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","3913","-7","-2","-6","S07W02","S07W06","91","2","10","3","7","2","1","Hsx","1","A","493","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","3912","-6","20","16","S06E20","S06E16","69","17","260","24","6","5","3","Fki","4","G","492","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","null","-8","33","29","S08E33","S08E29","56","1","10","3","1","0","1","Axx","1","A","501","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","null","-6","75","71","S06E75","S06E71","14","3","30","1","7","5","1","Hkx","1","A","499","2","1"
"2024-12-03T17:06:00","2024-12-03T00:00:00","1706","72269","HOL","spt","3","3916","-12","68","64","S12E68","S12E64","21","10","240","5","7","5","1","Hkx","1","A","498","2","1"
"2024-12-03T09:20:00","2024-12-03T00:00:00","0920","16320","SVI","spt","1","3905","-8","-75","-84","S08W75","S08W84","169","15","90","3","5","3","2","Eao","2","B","434","2","1"
"2024-12-03T09:20:00","2024-12-03T00:00:00","0920","16320","SVI","spt","1","3906","-16","-58","-67","S16W58","S16W67","152","3","90","4","3","3","2","Cao","2","B","435","2","1"
"2024-12-03T09:20:00","2024-12-03T00:00:00","0920","16320","SVI","spt","1","3910","17","-14","-23","N17W14","N17W23","108","6","60","5","3","2","2","Cso","2","B","440","2","1"
"2024-12-03T09:20:00","2024-12-03T00:00:00","0920","16320","SVI","spt","1","3912","-6","23","14","S06E23","S06E14","71","17","120","16","3","3","3","Cai","2","B","444","2","1"
"2024-12-03T09:20:00","2024-12-03T00:00:00","0920","16320","SVI","spt","1","3913","-7","2","-7","S07E02","S07W07","92","1","10","1","7","1","1","Hrx","1","A","445","2","1"
"2024-12-03T09:20:00","2024-12-03T00:00:00","0920","16320","SVI","spt","1","3915","14","62","53","N14E62","N14E53","32","6","0","3","2","0","2","Bxo","2","B","446","2","1"
"2024-12-03T00:12:00","2024-12-03T00:00:00","0012","94302","LEA","spt","1","3905","-7","-69","-83","S07W69","S07W83","168","5","70","4","3","2","2","Cso","2","B","408","2","1"
"2024-12-03T00:12:00","2024-12-03T00:00:00","0012","94302","LEA","spt","1","3906","-15","-55","-69","S15W55","S15W69","154","3","290","7","3","5","3","Cki","3","BG","409","2","1"
"2024-12-03T00:12:00","2024-12-03T00:00:00","0012","94302","LEA","spt","1","3910","17","-11","-25","N17W11","N17W25","110","6","170","9","3","2","2","Cso","2","B","413","2","1"
"2024-12-03T00:12:00","2024-12-03T00:00:00","0012","94302","LEA","spt","1","3913","-6","7","-7","S06E07","S06W07","92","1","10","1","1","0","1","Axx","1","A","416","2","1"
"2024-12-03T00:12:00","2024-12-03T00:00:00","0012","94302","LEA","spt","1","3912","-5","25","11","S05E25","S05E11","74","14","190","16","5","3","3","Eai","2","B","415","2","1"
"2024-12-03T00:12:00","2024-12-03T00:00:00","0012","94302","LEA","spt","1","3915","15","70","56","N15E70","N15E56","29","1","10","1","1","0","1","Axx","1","A","418","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","3905","-8","-67","-72","S08W67","S08W72","170","6","190","5","4","2","2","Dso","2","B","483","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","3906","-14","-55","-60","S14W55","S14W60","158","10","490","18","3","5","3","Cki","3","BG","484","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","3910","17","-8","-13","N17W08","N17W13","111","6","200","7","7","2","1","Hsx","1","A","489","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","3912","-6","34","29","S06E34","S06E29","69","15","280","22","5","4","3","Ehi","2","B","492","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","3913","-8","14","9","S08E14","S08E09","89","5","20","3","3","1","2","Cro","2","B","493","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","null","-20","-19","-24","S20W19","S20W24","122","1","10","3","1","0","1","Axx","1","A","495","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","3915","13","72","67","N13E72","N13E67","31","3","20","4","2","0","2","Bxo","2","B","496","2","1"
"2024-12-02T16:10:00","2024-12-02T00:00:00","1610","72269","HOL","spt","3","3914","7","-8","-13","N07W08","N07W13","111","3","10","5","2","0","2","Bxo","2","B","497","2","1"
"2024-12-02T08:12:00","2024-12-02T00:00:00","0812","16320","SVI","spt","2","3905","-8","-60","-70","S08W60","S08W70","167","15","150","4","5","3","2","Eao","2","B","434","2","1"
"2024-12-02T08:12:00","2024-12-02T00:00:00","0812","16320","SVI","spt","2","3906","-16","-48","-57","S16W48","S16W57","155","13","120","11","3","3","2","Cao","2","B","435","2","1"
"2024-12-02T08:12:00","2024-12-02T00:00:00","0812","16320","SVI","spt","2","3910","17","-2","-11","N17W02","N17W11","109","6","80","5","3","2","2","Cso","2","B","440","2","1"
"2024-12-02T08:12:00","2024-12-02T00:00:00","0812","16320","SVI","spt","2","3912","-7","18","8","S07E18","S07E08","89","5","0","3","2","0","2","Bxo","2","B","444","2","1"
"2024-12-02T08:12:00","2024-12-02T00:00:00","0812","16320","SVI","spt","2","3913","-5","36","26","S05E36","S05E26","71","16","100","11","3","2","2","Cso","2","B","445","2","1"
"2024-12-02T00:20:00","2024-12-02T00:00:00","0020","94302","LEA","spt","2","3905","-9","-56","-70","S09W56","S09W70","168","8","170","5","4","3","2","Dao","2","B","408","2","1"
"2024-12-02T00:20:00","2024-12-02T00:00:00","0020","94302","LEA","spt","2","3906","-13","-47","-61","S13W47","S13W61","159","5","210","11","3","3","2","Cao","2","B","409","2","1"
"2024-12-02T00:20:00","2024-12-02T00:00:00","0020","94302","LEA","spt","2","3910","16","2","-12","N16E02","N16W12","110","6","160","2","3","2","2","Cso","2","B","413","2","1"
"2024-12-02T00:20:00","2024-12-02T00:00:00","0020","94302","LEA","spt","2","3912","-7","24","10","S07E24","S07E10","88","4","10","3","1","0","1","Axx","1","A","415","2","1"
"2024-12-02T00:20:00","2024-12-02T00:00:00","0020","94302","LEA","spt","2","3913","-8","38","24","S08E38","S08E24","74","12","160","16","5","3","3","Eai","2","B","416","2","1"
"2024-12-01T15:50:00","2024-12-01T00:00:00","1550","72269","HOL","spt","3","3905","-8","-51","-56","S08W51","S08W56","167","16","260","6","6","5","2","Fko","2","B","483","2","1"
"2024-12-01T15:50:00","2024-12-01T00:00:00","1550","72269","HOL","spt","3","3906","-14","-41","-46","S14W41","S14W46","157","17","500","17","6","5","3","Fki","2","B","484","2","1"
"2024-12-01T15:50:00","2024-12-01T00:00:00","1550","72269","HOL","spt","3","null","-19","-8","-13","S19W08","S19W13","124","5","20","3","3","1","2","Cro","2","B","495","2","1"
"2024-12-01T15:50:00","2024-12-01T00:00:00","1550","72269","HOL","spt","3","3910","17","10","5","N17E10","N17E05","106","3","250","1","7","4","1","Hhx","1","A","389","2","1"
"2024-12-01T15:50:00","2024-12-01T00:00:00","1550","72269","HOL","spt","3","null","16","18","13","N16E18","N16E13","98","1","20","2","7","1","1","Hrx","1","A","494","2","1"
"2024-12-01T15:50:00","2024-12-01T00:00:00","1550","72269","HOL","spt","3","3913","-7","27","22","S07E27","S07E22","89","4","40","5","4","1","2","Dro","2","B","493","2","1"
"2024-12-01T15:50:00","2024-12-01T00:00:00","1550","72269","HOL","spt","3","3912","-6","45","40","S06E45","S06E40","71","8","490","13","6","5","3","Fki","3","BG","492","2","1"
"2024-12-01T00:12:00","2024-12-01T00:00:00","0012","94302","LEA","spt","2","null","20","-17","-31","N20W17","N20W31","142","1","10","1","1","0","1","Axx","1","A","417","2","1"
"2024-12-01T00:12:00","2024-12-01T00:00:00","0012","94302","LEA","spt","2","3905","-11","-40","-54","S11W40","S11W54","165","11","200","5","5","2","2","Eso","2","B","408","2","1"
"2024-12-01T00:12:00","2024-12-01T00:00:00","0012","94302","LEA","spt","2","3906","-18","-33","-47","S18W33","S18W47","158","11","400","15","5","5","3","Eki","2","B","409","2","1"
"2024-12-01T00:12:00","2024-12-01T00:00:00","0012","94302","LEA","spt","2","3912","-5","37","23","S05E37","S05E23","88","3","50","3","7","2","1","Hsx","1","A","415","2","1"
"2024-12-01T00:12:00","2024-12-01T00:00:00","0012","94302","LEA","spt","2","3913","-2","55","41","S02E55","S02E41","70","10","280","10","4","4","2","Dho","2","B","416","2","1"
"2024-12-01T00:12:00","2024-12-01T00:00:00","0012","94302","LEA","spt","2","3910","19","17","3","N19E17","N19E03","108","4","220","2","7","2","1","Hsx","1","A","413","2","1"
"2024-11-30T20:23:00","2024-11-30T00:00:00","2023","72269","HOL","spt","3","3905","-7","-41","-43","S07W41","S07W43","168","12","360","16","5","5","2","Eko","3","BG","483","2","1"
"2024-11-30T20:23:00","2024-11-30T00:00:00","2023","72269","HOL","spt","3","3906","-16","-38","-40","S16W38","S16W40","165","11","730","38","5","5","3","Eki","2","B","484","2","1"
"2024-11-30T20:23:00","2024-11-30T00:00:00","2023","72269","HOL","spt","3","3910","16","17","15","N16E17","N16E15","110","3","230","4","7","4","1","Hhx","1","A","489","2","1"
"2024-11-30T20:23:00","2024-11-30T00:00:00","2023","72269","HOL","spt","3","3912","-4","39","37","S04E39","S04E37","88","3","80","5","7","3","1","Hax","1","A","492","2","1"
"2024-11-30T20:23:00","2024-11-30T00:00:00","2023","72269","HOL","spt","3","null","-4","49","47","S04E49","S04E47","78","10","550","16","4","5","3","Dki","2","B","493","2","1"
"2024-11-30T20:23:00","2024-11-30T00:00:00","2023","72269","HOL","spt","3","null","17","30","28","N17E30","N17E28","97","4","20","3","2","0","2","Bxo","2","B","494","2","1"
"2024-11-30T09:17:00","2024-11-30T00:00:00","0917","16320","SVI","spt","2","3902","-16","-48","-57","S16W48","S16W57","181","1","20","1","7","2","1","Hsx","1","A","431","2","1"
"2024-11-30T09:17:00","2024-11-30T00:00:00","0917","16320","SVI","spt","2","3905","-8","-35","-44","S08W35","S08W44","168","16","160","12","6","5","2","Fko","2","B","434","2","1"
"2024-11-30T09:17:00","2024-11-30T00:00:00","0917","16320","SVI","spt","2","3906","-15","-24","-33","S15W24","S15W33","157","14","220","17","5","5","2","Eko","2","B","435","2","1"
"2024-11-30T09:17:00","2024-11-30T00:00:00","0917","16320","SVI","spt","2","3907","-22","-75","-84","S22W75","S22W84","208","1","10","1","7","1","1","Hrx","1","A","436","2","1"
"2024-11-30T09:17:00","2024-11-30T00:00:00","0917","16320","SVI","spt","2","3910","18","25","16","N18E25","N18E16","108","6","100","5","3","2","2","Cso","2","B","440","2","1"
"2024-11-30T09:17:00","2024-11-30T00:00:00","0917","16320","SVI","spt","2","3912","-8","45","36","S08E45","S08E36","88","6","40","4","3","2","2","Cso","2","B","444","2","1"
"2024-11-30T09:17:00","2024-11-30T00:00:00","0917","16320","SVI","spt","2","null","-5","59","50","S05E59","S05E50","74","13","110","8","5","2","3","Esi","2","B","445","2","1"
"2024-11-30T00:28:00","2024-11-30T00:00:00","0028","94302","LEA","spt","2","3911","-14","-75","-89","S14W75","S14W89","213","1","10","1","1","0","1","Axx","1","A","414","2","1"
"2024-11-30T00:28:00","2024-11-30T00:00:00","0028","94302","LEA","spt","2","3902","-16","-44","-58","S16W44","S16W58","182","1","10","1","7","2","1","Hsx","1","A","404","2","1"
"2024-11-30T00:28:00","2024-11-30T00:00:00","0028","94302","LEA","spt","2","3905","-7","-31","-45","S07W31","S07W45","169","12","170","8","5","2","3","Esi","2","B","408","2","1"
"2024-11-30T00:28:00","2024-11-30T00:00:00","0028","94302","LEA","spt","2","3906","-16","-28","-42","S16W28","S16W42","166","11","330","16","5","5","3","Eki","3","BG","409","2","1"
"2024-11-30T00:28:00","2024-11-30T00:00:00","0028","94302","LEA","spt","2","3910","16","28","14","N16E28","N16E14","110","4","210","4","4","5","2","Dko","2","B","413","2","1"
"2024-11-30T00:28:00","2024-11-30T00:00:00","0028","94302","LEA","spt","2","3912","-4","50","36","S04E50","S04E36","88","11","190","11","5","2","2","Eso","2","B","415","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3901","-9","-82","-87","S09W82","S09W87","225","5","30","1","7","5","1","Hkx","1","A","475","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3911","-14","-70","-75","S14W70","S14W75","213","9","60","3","4","3","2","Dao","2","B","490","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3907","-17","-60","-65","S17W60","S17W65","203","7","30","3","2","0","2","Bxo","2","B","486","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3902","-16","-40","-45","S16W40","S16W45","183","2","30","2","3","3","2","Cao","2","B","481","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3906","-16","-23","-28","S16W23","S16W28","166","13","560","40","5","5","3","Eki","3","BG","484","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3905","-7","-27","-32","S07W27","S07W32","170","15","400","20","5","5","3","Eki","2","B","483","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3910","16","32","27","N16E32","N16E27","111","5","200","7","3","5","3","Cki","2","B","489","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","3912","-4","53","48","S04E53","S04E48","90","4","150","3","3","5","2","Cko","2","B","492","2","1"
"2024-11-29T16:10:00","2024-11-29T00:00:00","1610","72269","HOL","spt","3","null","-4","63","58","S04E63","S04E58","80","13","280","5","5","5","3","Eki","2","B","493","2","1"
"2024-11-29T09:45:00","2024-11-29T00:00:00","0945","16320","SVI","spt","2","3901","-6","-80","-89","S06W80","S06W89","226","3","10","1","7","1","1","Hrx","1","A","426","2","1"
"2024-11-29T09:45:00","2024-11-29T00:00:00","0945","16320","SVI","spt","2","3902","-16","-36","-45","S16W36","S16W45","182","1","20","1","7","2","1","Hsx","1","A","431","2","1"
"2024-11-29T09:45:00","2024-11-29T00:00:00","0945","16320","SVI","spt","2","3905","-9","-21","-30","S09W21","S09W30","167","15","190","14","5","3","2","Eao","2","B","434","2","1"
"2024-11-29T09:45:00","2024-11-29T00:00:00","0945","16320","SVI","spt","2","3906","-15","-12","-21","S15W12","S15W21","158","12","250","19","5","5","2","Eko","2","B","435","2","1"
"2024-11-29T09:45:00","2024-11-29T00:00:00","0945","16320","SVI","spt","2","3907","-21","-57","-65","S21W57","S21W65","203","5","0","2","2","0","2","Bxo","2","B","436","2","1"
